Date,Open,High,Low,Close,Volume,FearGreedIndex,SMA5,SMA20,RSI14,MACD,MACD_Signal,MACD_Histogram,ATR14,BB_Middle,BB_Upper,BB_Lower
2020-01-11,8162.19091796875,8218.359375,8029.64208984375,8037.53759765625,25521165085,50.0,8065.34365234375,7507.9024658203125,60.977168581257914,177.6504990185549,79.64139921641576,98.00909980213915,272.0533831355267,7507.9024658203125,8216.475044720995,6799.32988691963
2020-01-12,8033.26171875,8200.0634765625,8009.05908203125,8192.494140625,22903438381,45.0,8071.10400390625,7549.745751953125,63.66359503171794,199.08184689466725,103.52948875206607,95.55235814260118,266.26416966379264,7549.745751953125,8314.054153257828,6785.4373506484235
2020-01-13,8189.77197265625,8197.7880859375,8079.70068359375,8144.1943359375,22482910688,49.0,8083.9703125,7590.828857421875,62.225638758995956,209.75107409438988,124.77380582053084,84.97726827385904,255.68011485521816,7590.828857421875,8389.430555805518,6792.227159038232
2020-01-14,8140.93310546875,8879.51171875,8140.93310546875,8827.7646484375,44841784107,56.0,8273.708984375,7668.459301757813,71.89935444682713,270.24965510164293,153.86897567675325,116.38067942488968,290.1728647427919,7668.459301757813,8617.000739260142,6719.917864255483
2020-01-15,8825.34375,8890.1171875,8657.1875,8807.0107421875,40102834650,54.0,8401.80029296875,7746.861499023437,71.3023175422533,312.9134778412108,185.67787610964479,127.23560173156602,286.08406636830676,7746.861499023437,8794.48278301182,6699.2402150350545
2020-01-16,8812.4814453125,8846.4609375,8612.095703125,8723.7861328125,31313981931,55.0,8539.05,7818.54638671875,68.83391900403419,336.1345840506583,215.7692176978475,120.36536635281081,282.38986408307056,7818.54638671875,8925.841954098285,6711.250819339216
2020-01-17,8725.2099609375,8958.1220703125,8677.31640625,8929.0380859375,36372139320,54.0,8686.3587890625,7899.098779296875,71.4582159049305,366.8705400589088,245.98948217005977,120.881057888849,282.2767069387441,7899.098779296875,9080.909166886624,6717.288391707127
2020-01-18,8927.2119140625,9012.1982421875,8827.33203125,8942.80859375,32337772627,51.0,8846.081640625,7975.1065673828125,71.63080965089094,387.869058465697,274.3653974291872,113.50366103650975,275.31881436722665,7975.1065673828125,9218.502298451625,6731.7108363140005
2020-01-19,8941.4453125,9164.3623046875,8620.080078125,8706.2451171875,34217320471,53.0,8821.777734375,8045.769067382813,64.42353740652855,381.02956839234594,295.698231621819,85.33133677052695,294.53048666688903,8045.769067382813,9286.703271166289,6804.834863599337
2020-01-20,8704.6318359375,8745.5908203125,8560.4736328125,8657.642578125,26422375678,48.0,8791.9041015625,8118.971240234375,63.020564439109556,367.4516506217178,310.04891542179877,57.40273519991905,286.71525101211125,8118.971240234375,9322.350889736932,6915.591590731818
2020-01-21,8658.9912109375,8755.7060546875,8544.5205078125,8745.89453125,24097418512,49.0,8796.32578125,8196.257250976563,64.53100510021648,359.6662395051653,319.9723802384721,39.69385926669321,281.3202721451747,8196.257250976563,9351.24602846641,7041.268473486715
2020-01-22,8744.2109375,8792.994140625,8636.7470703125,8680.8759765625,22600204051,52.0,8746.693359375,8281.0275390625,62.50538275918077,344.28113253558695,324.8341306978951,19.447001837691857,272.3864720142694,8281.0275390625,9310.116982028001,7251.9380960969975
2020-01-23,8680.650390625,8687.7470703125,8333.6376953125,8406.515625,25770680779,49.0,8639.434765625,8334.109106445312,54.70232916009517,306.4175462377898,321.15081380587407,-14.733267568084273,278.22382222753583,8334.109106445312,9269.860719369353,7398.357493521271
2020-01-24,8405.5673828125,8514.6669921875,8266.8408203125,8445.4345703125,24397913026,40.0,8587.27265625,8385.847998046875,55.5500308142025,276.3650506591712,312.1936611765335,-35.828610517362335,276.052561488069,8385.847998046875,9220.622965328952,7551.073030764796
2020-01-25,8440.119140625,8458.453125,8296.21875,8367.84765625,19647331549,41.0,8529.313671875,8433.67451171875,53.40439382109451,243.4809193756755,298.4511128163619,-54.97019344068639,267.9226910246355,8433.67451171875,9139.23993236797,7728.109091069529
2020-01-26,8364.41015625,8602.4013671875,8325.498046875,8596.830078125,22177678796,42.0,8499.50078125,8475.055053710938,58.49919054453843,233.2086915467171,285.40262856243294,-52.193937015715846,268.5641645451973,8475.055053710938,9113.801444294655,7836.30866312722
2020-01-27,8597.30859375,8977.7265625,8597.30859375,8909.8193359375,28647338393,50.0,8545.289453125,8512.361401367187,64.25274883933858,247.47080493589056,277.8162638371245,-30.34545890123394,276.5879016758975,8512.361401367187,9161.086729095436,7863.636073638939
2020-01-28,8912.5244140625,9358.58984375,8908.447265625,9358.58984375,34398744403,54.0,8735.704296875,8576.29775390625,70.5559008519147,291.6240020328387,280.57781147626736,11.046190556571332,288.98466427940485,8576.29775390625,9290.652447471242,7861.943060341258
2020-01-29,9357.470703125,9406.431640625,9269.4677734375,9316.6298828125,30682598115,57.0,8909.943359375,8648.17568359375,69.32506297503978,319.5463789196747,288.37152496494883,31.174853954725847,278.12603591569734,8648.17568359375,9356.71662431359,7939.634742873911
2020-01-30,9316.0166015625,9553.1259765625,9230.8974609375,9508.9931640625,32378792851,57.0,9138.1724609375,8715.297631835938,71.75750426918671,353.1265498689663,301.32252994575236,51.80401992321396,281.2762130377904,8715.297631835938,9480.68533556957,7949.9099281023055
2020-01-31,9508.3134765625,9521.7060546875,9230.7763671875,9350.529296875,29432489719,55.0,9288.9123046875,8780.947216796874,67.0412871651624,362.7705741719001,313.61213879098193,49.15843538091815,281.96574692794826,8780.947216796874,9527.546832301648,8034.3476012921
2020-02-01,9346.357421875,9439.3232421875,9313.2392578125,9392.875,25922656496,57.0,9385.5234375,8840.966259765624,67.65310598302872,369.5703008787914,324.8037712085438,44.766529670247564,270.8313353170234,8840.966259765624,9581.666983132549,8100.2655363987
2020-02-02,9389.8203125,9468.7978515625,9217.82421875,9344.365234375,30835736946,57.0,9382.678515625,8900.9748046875,66.1384598626091,366.8163698342887,333.2062909336928,33.61007890059591,269.41292799527173,8900.9748046875,9599.414023590794,8202.535585784204
2020-02-03,9344.68359375,9540.3720703125,9248.6337890625,9293.521484375,30934096509,59.0,9378.0568359375,8924.262646484374,64.5082929723273,356.4225763397735,337.849548014909,18.573028324864538,271.00759608489517,8924.262646484374,9642.172586484598,8206.352706484151
2020-02-04,9292.841796875,9331.265625,9112.8115234375,9180.962890625,29893183716,56.0,9312.45078125,8942.96025390625,60.927983537151064,335.23846197695093,337.32733080731737,-2.0888688303664367,267.2537750475812,8942.96025390625,9667.1326650861,8218.787842726402
2020-02-05,9183.416015625,9701.2998046875,9163.7041015625,9613.423828125,35222060874,53.0,9365.0296875,8987.442138671875,68.22497481305626,349.31914845078427,339.72569433601075,9.593454114773522,286.5639127673968,8987.442138671875,9759.975601134323,8214.908676209427
2020-02-06,9617.8212890625,9824.619140625,9539.818359375,9729.8017578125,37628823716,61.0,9432.4150390625,9027.480322265625,69.85645125252947,365.6538898118979,344.9113334311882,20.742556380709686,286.43797480186845,9027.480322265625,9864.100355610053,8190.860288921196
2020-02-07,9726.0029296875,9834.716796875,9726.0029296875,9795.943359375,34522718159,56.0,9522.7306640625,9070.137060546875,70.77486872359812,379.56102131847547,351.84127100864566,27.719750309829806,273.7433956865564,9070.137060546875,9969.763604435371,8170.510516658379
2020-02-08,9793.0703125,9876.7490234375,9678.91015625,9865.119140625,35172043762,56.0,9637.0501953125,9128.08076171875,71.74451335615078,391.649736287236,359.8029640643637,31.84677222287229,268.32164365090955,9128.08076171875,10074.555199137674,8181.606324299823
2020-02-09,9863.89453125,10129.435546875,9850.392578125,10116.673828125,35807884663,56.0,9824.1923828125,9201.03232421875,74.99365980980824,416.7247474589167,371.1873207432743,45.53742671564237,269.08745258655887,9201.03232421875,10213.814123065575,8188.250525371925
2020-02-10,10115.5595703125,10165.765625,9784.5634765625,9856.611328125,39386548075,57.0,9872.8298828125,9256.5681640625,66.48223774282965,410.8756850155478,379.12499359772903,31.750691417818757,277.0956451473404,9256.5681640625,10285.118959114285,8228.017369010717
2020-02-11,9855.8916015625,10210.052734375,9729.3349609375,10208.236328125,37648059389,52.0,9968.516796875,9332.936181640625,71.2357754610364,429.66059979620513,389.23211483742426,40.42848495878087,291.6400828823518,9332.936181640625,10405.054925770544,8260.817437510706
2020-02-12,10202.3876953125,10393.611328125,10202.3876953125,10326.0546875,43444303830,61.0,10074.5390625,9428.913134765626,72.63612801319594,448.8803240924917,401.1617566884378,47.71856740405394,284.4674793059338,9428.913134765626,10495.776838887614,8362.049430643638
2020-02-13,10323.9609375,10457.626953125,10116.1611328125,10214.3798828125,49356071373,65.0,10144.3912109375,9517.360400390626,69.19737298657995,449.91453592684593,410.91231253611943,39.0022233907265,288.5387893778314,9517.360400390626,10535.61973528348,8499.10106549777
2020-02-14,10211.55078125,10321.99609375,10125.5341796875,10312.1162109375,43338264162,63.0,10183.4796875,9614.573828125,70.51309239913252,453.3942148392107,419.4086929967377,33.98552184247296,281.96186971245055,9614.573828125,10542.529495633009,8686.61816061699
2020-02-15,10313.8564453125,10341.5556640625,9874.427734375,9889.4248046875,43865054831,64.0,10190.0423828125,9679.203564453124,58.812738228183235,417.23460078377866,418.97387455414594,-1.7392737703672765,295.1880168535255,9679.203564453124,10486.880389253443,8871.526739652805
2020-02-16,9889.1796875,10053.96875,9722.38671875,9934.43359375,43374780305,59.0,10135.2818359375,9730.43427734375,59.581806229646865,387.74005327771374,412.72711029885954,-24.9870570211458,297.7875893104165,9730.43427734375,10462.883295978943,8997.985258708555
2020-02-17,9936.560546875,9938.8154296875,9507.6376953125,9690.142578125,45998298413,49.0,10008.0994140625,9747.0119140625,53.71876812396366,340.72549711025385,398.32678766113844,-57.601290550884585,307.31545681502956,9747.0119140625,10459.790505484267,9034.233322640732
2020-02-18,9691.23046875,10161.935546875,9632.3828125,10141.99609375,47271023953,53.0,9993.62265625,9788.280224609374,61.30372428115183,336.0531139279392,385.8720529144986,-49.81893898655943,323.18954806931316,9788.280224609374,10492.125227748369,9084.43522147038
2020-02-19,10143.798828125,10191.67578125,9611.2236328125,9633.38671875,46992019710,50.0,9857.8767578125,9794.49990234375,51.143369344699344,287.98992210215874,366.29562675203067,-78.30570464987193,341.5654480956122,9794.49990234375,10490.518004172254,9098.481800515247
2020-02-20,9629.3251953125,9643.216796875,9507.900390625,9608.4755859375,44925260237,44.0,9801.6869140625,9807.397216796875,50.70014356883356,245.06442592196618,342.0493865860178,-96.98496066405164,326.83337367806854,9807.397216796875,10479.167166070707,9135.627267523043
2020-02-21,9611.7822265625,9723.0146484375,9589.7431640625,9686.44140625,40930547513,44.0,9752.0884765625,9822.075537109375,52.09932103129168,214.86007781800254,316.6115248324148,-101.75144701441224,313.0075244421351,9822.075537109375,10469.357068111112,9174.794006107637
2020-02-22,9687.70703125,9698.2314453125,9600.728515625,9663.181640625,35838025154,43.0,9746.6962890625,9838.016357421875,51.62855740265734,186.89167474859642,290.6675548156511,-103.77588006705469,297.61433910251833,9838.016357421875,10452.316747107,9223.71596773675
2020-02-23,9663.318359375,9937.404296875,9657.791015625,9924.515625,41185185761,46.0,9703.2001953125,9869.566064453125,56.395870722027084,183.6964440346892,269.27333265945873,-85.57688862476954,296.3285492559099,9869.566064453125,10431.335522519073,9307.796606387177
2020-02-24,9921.5830078125,9951.74609375,9537.04296875,9650.1748046875,45080496648,46.0,9706.5578125,9893.02666015625,50.74216879374337,157.21491357539162,246.8616488426453,-89.64673526725369,304.78387609477346,9893.02666015625,10370.70329197301,9415.350028339491
2020-02-25,9651.3125,9652.7373046875,9305.021484375,9341.705078125,42515259129,44.0,9653.2037109375,9879.44072265625,45.24924314891711,110.06838116981271,219.5029953080788,-109.43461413826608,307.8504435388968,9879.44072265625,10401.544354533578,9357.337090778923
2020-02-26,9338.2900390625,9354.7783203125,8704.4267578125,8820.5224609375,50420050762,41.0,9480.019921875,9833.9767578125,37.803203334057585,30.300052914930347,181.6624068294491,-151.36235391451876,332.3148091789756,9833.9767578125,10529.755118400575,9138.198397224423
2020-02-27,8825.09375,8932.892578125,8577.19921875,8784.494140625,45470195695,39.0,9304.282421875,9783.404296875,37.34570088287241,-35.41585435145862,138.24675459326758,-173.6626089447262,333.9847056215488,9783.404296875,10616.393298433804,8950.415295316196
2020-02-28,8788.728515625,8890.4560546875,8492.9326171875,8672.455078125,44605450443,40.0,9053.8703125,9723.77109375,35.89104244718496,-95.43666583536287,91.5100705075415,-186.9467363429044,338.5231864700096,9723.77109375,10685.619507611858,8761.922679888141
2020-02-29,8671.212890625,8775.6318359375,8599.5087890625,8599.5087890625,35792392544,38.0,8843.737109375,9647.912841796875,34.936878644230916,-147.19299799628243,43.76945680677672,-190.96245480305913,326.9231764989375,9647.912841796875,10708.1265503969,8587.69913319685
2020-03-01,8599.7587890625,8726.796875,8471.212890625,8562.4541015625,35349164300,39.0,8687.8869140625,9583.20498046875,34.43606628854626,-189.02134729049249,-2.7887040126771208,-186.23264327781536,321.82751991865626,9583.20498046875,10738.297099022024,8428.112861915477
2020-03-02,8563.2646484375,8921.30859375,8532.630859375,8869.669921875,42857674409,38.0,8697.71640625,9516.27666015625,41.87542998991191,-195.13151167224532,-41.257265544590766,-153.87424612765454,326.60253523696656,9516.27666015625,10673.866320166377,8358.687000146125
2020-03-03,8865.3876953125,8901.5986328125,8704.990234375,8787.7861328125,42386715821,38.0,8698.3748046875,9439.363232421874,40.55459108185455,-204.22699672080125,-73.85121177983287,-130.3757849409684,317.3172397512904,9439.363232421874,10575.735846695521,8302.990618148227
2020-03-04,8788.5419921875,8843.3662109375,8712.431640625,8755.24609375,34746706368,40.0,8714.9330078125,9366.40654296875,40.014443817124864,-211.62150240518895,-101.40526990490409,-110.21623250028486,304.0041919342339,9366.40654296875,10481.541106389534,8251.271979547968
2020-03-05,8760.28515625,9142.0546875,8757.25390625,9078.7626953125,39698054597,41.0,8810.7837890625,9304.7388671875,47.50106461293898,-189.19568533919482,-118.96335299176225,-70.23233234743257,309.9187920639315,9304.7388671875,10337.205780454748,8272.271953920252
2020-03-06,9078.30859375,9167.6953125,9032.0791015625,9122.5458984375,40826885651,39.0,8922.8021484375,9266.394921875,48.43896436393811,-165.97684738476346,-128.3660518703625,-37.61079551440096,297.4686076977578,9266.394921875,10265.581701658151,8267.20814209185
2020-03-07,9121.6005859375,9163.220703125,8890.744140625,8909.9541015625,36216930370,38.0,8930.858984375,9215.170947265626,44.30050882551276,-162.85286586194889,-135.2634146686798,-27.5894511932691,295.6834616122037,9215.170947265626,10176.437568368847,8253.904326162405
2020-03-08,8908.2060546875,8914.34375,8105.2529296875,8108.1162109375,39973102121,33.0,8794.925,9136.06962890625,32.887521304409745,-222.51370505077466,-152.71347274509878,-69.80023230567588,332.355415805082,9136.06962890625,10184.40157557367,8087.737682238832
2020-03-09,8111.146484375,8177.79345703125,7690.09814453125,7923.64453125,46936995808,17.0,8628.6046875,9025.15205078125,30.914291201986245,-281.43644860625864,-178.45806791733077,-102.97838068892787,343.45112271186184,9025.15205078125,10093.518255228853,7956.785846333645
2020-03-10,7922.14697265625,8136.9453125,7814.76318359375,7909.7294921875,42213940994,16.0,8394.798046875,8938.969189453124,30.764345617138787,-325.5037699084878,-207.86720831556218,-117.63656159292563,341.93190886860384,8938.969189453124,10073.2266642088,7804.711714697449
2020-03-11,7910.08984375,7950.814453125,7642.8125,7911.43017578125,38682762605,17.0,8152.57490234375,8854.116918945312,30.808517996920287,-356.1843372528019,-237.53063410301013,-118.6537031497918,339.5083406012036,8854.116918945312,10028.535885811332,7679.697952079292
2020-03-12,7913.6162109375,7929.1162109375,4860.35400390625,4970.7880859375,53980357243,14.0,7364.74169921875,8618.334252929688,14.080536681200613,-610.743873396108,-312.17328196162975,-298.5705914344783,534.4550453462069,8618.334252929688,10626.911311939739,6609.757193919637
2020-03-13,5017.8310546875,5838.11474609375,4106.98095703125,5563.70703125,74156772075,10.0,6855.85986328125,8413.360522460938,23.142024470845342,-755.9266838721051,-400.92396234372484,-355.0027215283802,619.9320984687993,8413.360522460938,10761.579669223634,6065.141375698242
2020-03-14,5573.07763671875,5625.2265625,5125.0693359375,5200.3662109375,36154506008,8.0,6311.20419921875,8177.153051757812,21.636141197878644,-890.0438038554685,-498.7479306460736,-391.29587320939487,611.3767504754921,8177.153051757812,10803.729878113645,5550.57622540198
2020-03-15,5201.06689453125,5836.64501953125,5169.283203125,5392.31494140625,33997889639,12.0,5807.7212890625,7964.26005859375,24.433666644945802,-969.6662207411609,-592.9315886650911,-376.73463207606983,615.3756837562606,7964.26005859375,10763.316714299122,5165.203402888378
2020-03-16,5385.2294921875,5385.2294921875,4575.35791015625,5014.47998046875,45368026430,9.0,5228.33125,7747.8988037109375,22.714702326339662,-1051.138809535607,-684.5730328391943,-366.5657766964126,629.7743514343848,7747.8988037109375,10749.271645742565,4746.52596167931
2020-03-17,5002.578125,5371.3486328125,4981.9091796875,5225.62939453125,38622642935,8.0,5279.29951171875,7568.154150390625,25.854040705038642,-1086.1479921184573,-764.888024695047,-321.25996742341033,612.6075729837145,7568.154150390625,10717.959012248635,4418.349288532614
2020-03-18,5227.11376953125,5331.833984375,5069.3359375,5238.4384765625,37878801016,11.0,5214.24580078125,7390.8513671875,26.05028207942243,-1100.1772768618612,-831.9458751284099,-268.2314017334513,587.5997496902348,7390.8513671875,10644.333192842205,4137.369541532794
2020-03-19,5245.41650390625,6329.73583984375,5236.96875,6191.19287109375,51000731797,12.0,5412.4111328125,7266.788256835937,38.9857465435645,-1022.6280493693075,-870.0823099765895,-152.54573939271802,623.6831311297717,7266.788256835937,10504.520774437922,4029.055739233952
2020-03-20,6191.65380859375,6844.26171875,5865.78173828125,6198.7783203125,54442976103,9.0,5573.70380859375,7146.751733398438,39.07711808944996,-949.6111196369584,-885.9880719086633,-63.62304772829509,649.025763225413,7146.751733398438,10355.829019660076,3937.674447136801
2020-03-21,6206.521484375,6378.13525390625,5932.8232421875,6185.06640625,42494390880,9.0,5807.82109375,7027.882348632813,38.9635282702269,-882.6761721691701,-885.3256919607647,2.6495197915946846,634.4747809749371,7027.882348632813,10194.233940182236,3861.5307570833893
2020-03-22,6185.55810546875,6359.697265625,5823.7138671875,5830.2548828125,40099664740,11.0,5928.74619140625,6875.911596679687,36.04386633112735,-848.4793271946155,-877.9564190075349,29.47709181291941,627.4396822222631,6875.911596679687,9964.896539973899,3786.926653385476
2020-03-23,5831.37451171875,6443.9345703125,5785.00439453125,6416.31494140625,46491916000,10.0,6164.321484375,6757.338037109375,43.56604845132621,-765.2664174584161,-855.4184186977112,90.15200123929515,629.6890031907622,6757.338037109375,9723.27502101627,3791.4010532024795
2020-03-24,6436.642578125,6789.02294921875,6411.06640625,6734.8037109375,48221910672,12.0,6273.04365234375,6656.31591796875,47.20041583866331,-665.943621463648,-817.5234592508987,151.57983778725065,611.7081131749043,6656.31591796875,9477.261602822924,3835.3702331145764
2020-03-25,6738.716796875,6892.51123046875,6536.92626953125,6681.06298828125,44590107888,13.0,6369.5005859375,6536.430932617188,46.65443753326965,-584.8245241700843,-770.9836722347359,186.15914806465162,593.413602300804,6536.430932617188,9130.022597419415,3942.8392678149603
2020-03-26,6675.1708984375,6735.4638671875,6590.962890625,6716.4404296875,35319797642,14.0,6475.775390625,6416.125659179687,47.08833646302852,-511.7828768430609,-719.1435131564009,207.36063631334002,561.348414748068,6416.125659179687,8726.473435810565,4105.777882548809
2020-03-27,6719.38916015625,6793.83642578125,6466.70166015625,6469.79833984375,34585598367,12.0,6603.68408203125,6294.11787109375,44.378233765844584,-468.3993839465402,-668.9946873144288,200.59530336788862,544.6188683821346,6294.11787109375,8302.824753366818,4285.410988820683
2020-03-28,6467.25390625,6467.5009765625,6117.837890625,6242.19384765625,34885225901,8.0,6568.85986328125,6200.821752929687,41.97727362684949,-447.2280668494486,-624.6413632214328,177.4132963719842,530.8575527276071,6200.821752929687,8029.074443802605,4372.569062056769
2020-03-29,6245.62451171875,6250.46728515625,5920.0859375,5922.04296875,28373690931,12.0,6406.30771484375,6100.741674804687,38.7976283851765,-451.0833379043688,-589.92975815802,138.84642025365122,516.5378237939387,6100.741674804687,7751.306326836202,4450.177022773172
2020-03-30,5925.53857421875,6517.19580078125,5903.234375,6429.841796875,37101651525,10.0,6356.0634765625,6026.747290039062,45.80914720696857,-408.4551299299692,-553.63483251241,145.17970258244077,523.4966525073181,6026.747290039062,7465.370586114165,4588.123993963959
2020-03-31,6430.6064453125,6504.51513671875,6374.162109375,6438.64453125,32786468812,12.0,6300.504296875,5953.1080078125,45.92479905604192,-369.6999895448407,-516.8478639188961,147.1478743740554,495.4149649956347,5953.1080078125,7124.20662191985,4782.00939370515
2020-04-01,6437.3193359375,6612.57373046875,6202.37353515625,6606.7763671875,40346426266,12.0,6327.89990234375,6034.907421875,48.19876397001225,-321.7109440452987,-477.82047994417667,156.109535898878,489.32819573255364,6034.907421875,7147.190374377367,4922.624469372633
2020-04-02,6606.7763671875,7088.24755859375,6595.91845703125,6793.62451171875,47660646124,14.0,6438.18603515625,6096.403295898437,50.68089292130018,-265.54120234891525,-435.3646244251244,169.82342207620917,489.5425461489784,6096.403295898437,7233.404069512476,4959.402522284398
2020-04-03,6797.396484375,7003.220703125,6673.3359375,6733.38720703125,38976504903,14.0,6600.4548828125,6173.054345703125,49.851568470836675,-223.3127144724167,-392.9542424345829,169.6415279621662,478.1384189686942,6173.054345703125,7263.853334764644,5082.255356641606
2020-04-04,6738.3828125,6878.95361328125,6696.48486328125,6867.52734375,33185988584,12.0,6687.9919921875,6246.814965820313,51.74521322666518,-176.98220492241126,-349.7598349321486,172.77763000973732,457.0191568995018,6246.814965820313,7315.752599050718,5177.877332589907
2020-04-05,6862.53759765625,6883.4140625,6715.92919921875,6791.12939453125,29510409856,12.0,6758.48896484375,6335.647436523437,50.573894219984005,-144.7609047292035,-308.76004889155956,163.99914416235606,436.33813592676955,6335.647436523437,7266.554826421933,5404.740046624941
2020-04-06,6788.0498046875,7271.78125,6782.8896484375,7271.78125,46896904615,12.0,6891.48994140625,6437.955029296875,57.14633374055858,-79.52400123867847,-262.91283936098336,183.3888381223049,440.0919549007503,6437.955029296875,7306.034799276829,5569.875259316921
2020-04-07,7273.64404296875,7427.939453125,7136.71435546875,7176.41455078125,44243482668,20.0,6968.04794921875,6534.853833007813,55.56748064633618,-35.11381067821094,-217.3530336244289,182.23922294621795,429.4586079547145,6534.853833007813,7267.86234272884,5801.845323286785
2020-04-08,7179.283203125,7356.2236328125,7153.3056640625,7334.0986328125,37563249549,21.0,7088.190234375,6591.99912109375,57.65088457586685,12.659442722690073,-171.3505383550051,184.0099810776952,413.2771337258063,6591.99912109375,7384.701472658301,5799.296769529198
2020-04-09,7337.96630859375,7341.4482421875,7179.09423828125,7302.08935546875,34815139178,22.0,7175.10263671875,6647.1646728515625,57.06593000594416,47.39091608090075,-127.60224746782394,174.99316354872468,395.35405302440944,6647.1646728515625,7475.491404480172,5818.837941222953
2020-04-10,7303.8154296875,7303.8154296875,6802.47509765625,6865.4931640625,43622840992,15.0,7189.975390625,6681.186010742187,49.66397566024526,39.23393075272179,-94.2350118237148,133.46894257643658,402.92450152489806,6681.186010742187,7486.370382807814,5876.00163867656
2020-04-11,6867.4404296875,6926.06982421875,6789.9208984375,6859.0830078125,31222085946,15.0,7107.4357421875,6732.627416992187,49.56232866099168,31.884668464232163,-69.01107576612542,100.89574423035758,383.86910325749466,6732.627416992187,7439.203464794685,6026.0513691896895
2020-04-12,6858.06787109375,7119.947265625,6811.078125,6971.091796875,35759567632,10.0,7066.37119140625,6760.366259765625,51.43285498352726,34.69851544587982,-48.269157523724374,82.9676729696042,378.51196306945934,6760.366259765625,7458.602805204831,6062.129714326418
2020-04-13,6965.61669921875,6965.61669921875,6668.259765625,6845.03759765625,38619308647,11.0,6968.558984375,6765.877954101563,49.22054921774211,26.452066101277524,-33.32491279872399,59.77697890000152,373.1062536537837,6765.877954101563,7464.960149984555,6066.795758218571
2020-04-14,6843.28173828125,6958.55712890625,6793.8212890625,6842.427734375,34110434052,15.0,6876.62666015625,6773.94619140625,49.173388568133205,19.481530471517544,-22.76362414467569,42.24515461619323,358.2226526673527,6773.94619140625,7472.651271446699,6075.241111365802
2020-04-15,6845.5615234375,6928.66455078125,6633.40283203125,6642.10986328125,32288311031,18.0,6831.95,6770.229663085937,45.56470726242196,-2.1815003281835743,-18.647199381377266,16.465699053193692,353.72544310182747,6770.229663085937,7470.906706737171,6069.552619434704
2020-04-16,6640.4541015625,7134.45068359375,6555.50439453125,7116.80419921875,46783242377,13.0,6883.49423828125,6802.5799560546875,54.15135980684092,18.738254479921125,-11.17010860911759,29.908363089038716,369.8126463847326,6802.5799560546875,7504.529483799597,6100.630428309778
2020-04-17,7116.552734375,7167.18310546875,7050.33203125,7096.1845703125,32513423567,15.0,6908.51279296875,6845.2794921875,53.75470629945389,33.26996372474787,-2.2820941423444983,35.552057867092365,351.743962658591,6845.2794921875,7508.509734081655,6182.049250293346
2020-04-18,7092.29150390625,7269.95654296875,7089.2470703125,7257.6650390625,32447188386,18.0,6991.03828125,6912.060595703125,56.44537397302838,57.15769395958705,9.605863478041814,47.55183048154524,339.52721337270947,6912.060595703125,7446.452514456026,6377.668676950224
2020-04-19,7260.92236328125,7280.52197265625,7167.0546875,7189.4248046875,31311210215,16.0,7060.4376953125,6950.03974609375,54.98932461744871,69.77811696882509,21.64031417619847,48.137802792626616,323.38007564296237,6950.03974609375,7448.722256582428,6451.357235605073
2020-04-20,7186.87353515625,7240.29052734375,6835.5029296875,6881.95849609375,37747113936,15.0,7108.407421875,6972.2054443359375,48.872149794993604,54.34349366124661,28.1809500732081,26.162543588038513,329.1948986439115,6972.2054443359375,7414.179393478113,6530.231495193762
2020-04-21,6879.7841796875,6934.5517578125,6834.4423828125,6880.3232421875,32589741511,17.0,7061.11123046875,6985.882788085937,48.841030505688366,41.50109339456867,30.844978737480215,10.656114657088455,312.83164695506065,6985.882788085937,7397.675792544883,6574.089783626991
2020-04-22,6879.4404296875,7145.86572265625,6867.78173828125,7117.20751953125,33249153866,19.0,7065.3158203125,7002.061938476562,53.46372863997132,49.86318831966946,34.648620653918066,15.214567665751396,310.3496710564849,7002.061938476562,7407.750251031133,6596.373625921991
2020-04-23,7121.30615234375,7491.78515625,7081.5947265625,7429.724609375,43500782316,19.0,7099.727734375,7036.87880859375,58.75831856158254,80.77658395143226,43.87421331342091,36.90237063801135,317.48115381584313,7036.87880859375,7463.348032473858,6610.409584713642
2020-04-24,7434.181640625,7574.19580078125,7434.181640625,7550.90087890625,34636526286,20.0,7172.02294921875,7071.0474853515625,60.62877732338581,113.74243298221336,57.847857247179405,55.89457573503395,305.12329935801506,7071.0474853515625,7544.6652205094715,6597.4297501936535
2020-04-25,7550.48291015625,7641.36376953125,7521.67236328125,7569.93603515625,32941541447,24.0,7309.61845703125,7109.987817382813,60.92855192388491,139.79264131992204,74.23681406172794,65.5558272581941,291.878164136014,7109.987817382813,7612.337785764257,6607.6378490013685
2020-04-26,7570.13916015625,7700.59423828125,7561.40771484375,7679.8671875,33070154491,21.0,7469.52724609375,7130.392114257813,62.69512084633556,167.37870682765788,92.86519261491394,74.51351421274394,280.9716183718344,7130.392114257813,7687.534130029741,6573.250098485884
2020-04-27,7679.4189453125,7795.60107421875,7679.4189453125,7795.60107421875,36162144725,28.0,7605.20595703125,7161.3514404296875,64.51419411694908,196.31660430754891,113.55547495344094,82.76112935410798,269.2009405528641,7161.3514404296875,7789.563415307668,6533.139465551707
2020-04-28,7796.97021484375,7814.52734375,7730.806640625,7807.05859375,33187959921,26.0,7680.67275390625,7184.999438476562,64.69772199228177,217.6655101098704,134.37748198472684,83.28802812514357,255.9523521651595,7184.999438476562,7870.442799527035,6499.556077426089
